id,kind,run_name,condition,path,step,candidate_index,picked,readable_ontology_frontier,frontier_quality,ontology_collapse_density,identity_melt_score,affordance_corruption_score,category_bleeding_score,syntax_readability_proxy,graph_integration,repair_pressure,unfinished,meta_leak,score_total,human_score,human_notes,text
steer_alpha_0p6_c12_tok140__pareto_best_s3_c1_72,picked,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,3,1,1,0.007902783525799347,0.21684466991522597,0.044444444444444446,0.0,0.0,0.2222222222222222,0.6023463053200722,0.19999999999999998,0.0,0.4,0.0,0.9555390089309874,,,"As the music box's melody drifts away into the night, the bird, now fully awake, lifts off from its nest, and with a flutter of its wings, it carries the leather-bound book to a nearby puddle, where the water, a mirror-like sheet of glass, reflects the stars a"
steer_alpha_0p6_c12_tok140__pareto_best_s4_c1_73,picked+top_frontier,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,4,1,1,0.22542654962721342,0.4998371388630009,0.55,1.0,0.0,0.0,0.8330618981050015,0.19999999999999998,0.0,0.0,0.0,1.1194882279942455,,,"The puddle, now a tiny, spherical mirror, reflects the stars, and the bird, with the book clutched in its beak, alights upon a nearby toadstool, where a small, leather-bound tome, identical to the one in the puddle, lies open, revealing a poem that reads: ""In the stillness of the night, where stars never twinkle."
steer_alpha_0p6_c12_tok140__pareto_best_s5_c1_74,picked,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,5,1,1,0.08211224447850884,0.3817559971528307,0.25606060606060604,0.0,1.0,0.030303030303030304,0.6362599952547179,0.19999999999999998,0.0,0.0,0.0,0.842106518198743,,,"The toadstool, now awake, slowly begins to glow with a soft, ethereal light, as if the book within it has ignited, its pages fluttering softly, releasing tiny, delicate wings, which detach and take to the air, forming a miniature, iridescent fog that swirls around the toadstool, while the bird, now perched on the lamppost, watches with interest, its beak tapping out a staccato rhythm on the metal, as the music box, now silent, its melody replaced by the soft, melancholic hum of a nearby, long-abandoned street organ, plays a slow, mournful tune."
steer_alpha_0p6_c12_tok140__pareto_best_s2_c3_75,top_frontier,steer_alpha_0p6_c12_tok140__pareto_best.json,steer_alpha_0p6__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p6_c12_tok140__pareto_best.json,2,3,0,0.2634052298055329,0.40153236250843427,0.8,1.0,1.0,0.0,0.6692206041807238,0.19999999999999998,0.0,0.0,0.0,0.7569316115278923,,,"The bird, sensing the morning light, pecks at the pages of the book, scattering yellowed papers and revealing a handwritten note, ""For the one who waits, a secret will be revealed."" The lamppost, once a sturdy column, now stands as a fragile, decaying pillar, its metal core exposed, as the umbrella, now a twisted, gnarled branch, grows new, green leaves."
steer_alpha_0p75_c12_tok140__banded-frontier_best_s1_c1_76,picked+top_frontier,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,1,1,1,0.2055400161124839,0.44378891923527114,0.5648148148148149,1.0,0.0,0.07407407407407407,0.739648198725452,0.19999999999999998,0.0,0.0,0.0,-0.13149052941504347,,,"The umbrella, now a makeshift home for a small, bed of tender shoots and moss, slowly sways in the gentle morning breeze, its ribs now a framework for a tiny, intricately woven bird's nest, where a pair of bright, curious eyes stares out, regarding the commuters rushing to and fro."
steer_alpha_0p75_c12_tok140__banded-frontier_best_s2_c1_77,picked,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,2,1,1,0.08347120697456002,0.40937641866330393,0.2410961105753777,0.0,0.9016393442622951,0.0784313725490196,0.6822940311055066,0.19999999999999998,0.0,0.0,0.0,1.0110261299918728,,,"The papers, now fluttering and drifting away, carried by a gust of wind, mingle with the rain, where a small, porcelain music box, left behind by a discarded traveler, begins to play a soft, mournful melody, its delicate ballerina twirling to an unheard waltz, as the bird, now perched on the umbrella's broken ribs, watches with unblinking eyes, its tiny, beak-like beak opening to whisper a single, indistinguishable word: ""library""."
steer_alpha_0p75_c12_tok140__banded-frontier_best_s3_c1_78,picked,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,3,1,1,0.04824603368591205,0.22974301755196216,0.25,0.0,1.0,0.0,0.6381750487554505,0.19999999999999998,0.0,0.4,0.0,1.227078587527417,,,"The bird's whisper is lost in the rain, but a nearby, antique, brass lantern, half-hidden in a nearby trash can, stirs to life, its metal lid creaking open, revealing a small, leather-bound book that rises, as if by magic, and begins to recite a poem in a voic"
steer_alpha_0p75_c12_tok140__banded-frontier_best_s4_c1_79,picked,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,4,1,1,0.08556361212019951,0.39180377427843444,0.2611111111111111,0.0,1.0,0.05555555555555555,0.6530062904640574,0.19999999999999998,0.0,0.0,0.0,1.2343017490916817,,,"The key, now free from the earth, rolls across the wet platform, coming to rest beside the music box, where it catches the delicate ballerina's gaze, as the bird, still perched on the umbrella, watches intently, its head cocked to one side, its beak-like mouth opening to whisper a single, indistinguishable word: ""door""."
steer_alpha_0p75_c12_tok140__banded-frontier_best_s5_c1_80,picked,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,5,1,1,0.08610299669038622,0.41179694069315154,0.25,0.0,1.0,0.0,0.6863282344885859,0.19999999999999998,0.0,0.0,0.0,0.9627434326968582,,,"A large, old, wooden door, once a part of a grand, Victorian mansion, now stands alone and still, its hinges creaking softly in the wind, as the bird, still perched on the umbrella, watches intently, its head cocked to one side, its beak-like mouth opening to whisper a single, indistinguishable word: ""threshold""."
steer_alpha_0p75_c12_tok140__banded-frontier_best_s1_c2_81,top_frontier,steer_alpha_0p75_c12_tok140__banded-frontier_best.json,steer_alpha_0p75__reselect_banded-frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__banded-frontier_best.json,1,2,0,0.19841285242718446,0.43993980582524267,0.55,1.0,0.0,0.0,0.7332330097087378,0.19999999999999998,0.0,0.0,0.0,0.20986543743711095,,,"The umbrella, now a makeshift perch for a small, dusty bird, a miniature top hat sits beside it, a tiny, leather-bound book opens, revealing yellowed pages that flutter in the breeze, a small, antique clock ticks away, marking the passing of time."
steer_alpha_0p75_c12_tok140__depaysement_best_s1_c1_82,picked,steer_alpha_0p75_c12_tok140__depaysement_best.json,steer_alpha_0p75__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__depaysement_best.json,1,1,1,0.08413967139990508,0.39634514948139105,0.2588888888888889,0.0,1.0,0.04444444444444444,0.6605752491356518,0.19999999999999998,0.0,0.0,0.0,0.9618656610661362,,,"The umbrella, once a vibrant red and yellow, now faded and worn, lies abandoned on a sidewalk, its ribs creaking in the gentle morning breeze, as a small, leather-bound book, worn and weathered to a soft, moss-like green, slowly rises from the soil, its pages fluttering open, revealing a handwritten poem that reads: ""In the city, where umbrellas weep rain."""
steer_alpha_0p75_c12_tok140__depaysement_best_s2_c1_83,picked,steer_alpha_0p75_c12_tok140__depaysement_best.json,steer_alpha_0p75__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__depaysement_best.json,2,1,1,0.0,0.23344328607172646,0.0,0.0,0.0,0.0,0.6484535724214624,0.19999999999999998,0.0,0.4,0.0,1.2520166565896074,,,"The papers, now blown into a small, miniature whirlwind, twirl and dance, as a small, forgotten suitcase, half-buried in the wet earth, creaks open, releasing a wispy, silk handkerchief, which unfurls and floats away, carried by the gusts, its threads trailing"
steer_alpha_0p75_c12_tok140__depaysement_best_s3_c1_84,picked,steer_alpha_0p75_c12_tok140__depaysement_best.json,steer_alpha_0p75__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__depaysement_best.json,3,1,1,0.04824603368591205,0.22974301755196216,0.25,0.0,1.0,0.0,0.6381750487554505,0.19999999999999998,0.0,0.4,0.0,1.227078587527417,,,"The bird's whisper is lost in the rain, but a nearby, antique, brass lantern, half-hidden in a nearby trash can, stirs to life, its metal lid creaking open, revealing a small, leather-bound book that rises, as if by magic, and begins to recite a poem in a voic"
steer_alpha_0p75_c12_tok140__depaysement_best_s4_c1_85,picked,steer_alpha_0p75_c12_tok140__depaysement_best.json,steer_alpha_0p75__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__depaysement_best.json,4,1,1,0.08556361212019951,0.39180377427843444,0.2611111111111111,0.0,1.0,0.05555555555555555,0.6530062904640574,0.19999999999999998,0.0,0.0,0.0,1.2343017490916817,,,"The key, now free from the earth, rolls across the wet platform, coming to rest beside the music box, where it catches the delicate ballerina's gaze, as the bird, still perched on the umbrella, watches intently, its head cocked to one side, its beak-like mouth opening to whisper a single, indistinguishable word: ""door""."
steer_alpha_0p75_c12_tok140__depaysement_best_s5_c1_86,picked,steer_alpha_0p75_c12_tok140__depaysement_best.json,steer_alpha_0p75__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__depaysement_best.json,5,1,1,0.08929558300052771,0.3824406969187247,0.26865855159073565,0.0,1.0,0.09329275795367832,0.6374011615312078,0.19999999999999998,0.0,0.0,0.0,1.2756189294661813,,,"The key, now beside the music box, slowly turns, its rusty surface creaking in protest, the delicate ballerina ceasing its mournful waltz, its porcelain surface reflecting the faint, gray light, as the bird, still perched on the umbrella, regarding the key and music box with an unreadable expression, the tiny, beak-like beak opening to whisper a single, indistinguishable word: ""turret""."
steer_alpha_0p75_c12_tok140__depaysement_best_s1_c10_87,top_frontier,steer_alpha_0p75_c12_tok140__depaysement_best.json,steer_alpha_0p75__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__depaysement_best.json,1,10,0,0.2055400161124839,0.44378891923527114,0.5648148148148149,1.0,0.0,0.07407407407407407,0.739648198725452,0.19999999999999998,0.0,0.0,0.0,-0.13149052941504347,,,"The umbrella, now a makeshift home for a small, bed of tender shoots and moss, slowly sways in the gentle morning breeze, its ribs now a framework for a tiny, intricately woven bird's nest, where a pair of bright, curious eyes stares out, regarding the commuters rushing to and fro."
steer_alpha_0p75_c12_tok140__depaysement_best_s1_c4_88,top_frontier,steer_alpha_0p75_c12_tok140__depaysement_best.json,steer_alpha_0p75__reselect_depaysement_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__depaysement_best.json,1,4,0,0.19841285242718446,0.43993980582524267,0.55,1.0,0.0,0.0,0.7332330097087378,0.19999999999999998,0.0,0.0,0.0,0.20986543743711095,,,"The umbrella, now a makeshift perch for a small, dusty bird, a miniature top hat sits beside it, a tiny, leather-bound book opens, revealing yellowed pages that flutter in the breeze, a small, antique clock ticks away, marking the passing of time."
steer_alpha_0p75_c12_tok140__frontier_best_s1_c1_89,picked+top_frontier,steer_alpha_0p75_c12_tok140__frontier_best.json,steer_alpha_0p75__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__frontier_best.json,1,1,1,0.2055400161124839,0.44378891923527114,0.5648148148148149,1.0,0.0,0.07407407407407407,0.739648198725452,0.19999999999999998,0.0,0.0,0.0,-0.13149052941504347,,,"The umbrella, now a makeshift home for a small, bed of tender shoots and moss, slowly sways in the gentle morning breeze, its ribs now a framework for a tiny, intricately woven bird's nest, where a pair of bright, curious eyes stares out, regarding the commuters rushing to and fro."
steer_alpha_0p75_c12_tok140__frontier_best_s2_c1_90,picked,steer_alpha_0p75_c12_tok140__frontier_best.json,steer_alpha_0p75__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__frontier_best.json,2,1,1,0.08347120697456002,0.40937641866330393,0.2410961105753777,0.0,0.9016393442622951,0.0784313725490196,0.6822940311055066,0.19999999999999998,0.0,0.0,0.0,1.0110261299918728,,,"The papers, now fluttering and drifting away, carried by a gust of wind, mingle with the rain, where a small, porcelain music box, left behind by a discarded traveler, begins to play a soft, mournful melody, its delicate ballerina twirling to an unheard waltz, as the bird, now perched on the umbrella's broken ribs, watches with unblinking eyes, its tiny, beak-like beak opening to whisper a single, indistinguishable word: ""library""."
steer_alpha_0p75_c12_tok140__frontier_best_s3_c1_91,picked,steer_alpha_0p75_c12_tok140__frontier_best.json,steer_alpha_0p75__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__frontier_best.json,3,1,1,0.0833742772547553,0.38411364271736087,0.25952380952380955,0.0,1.0,0.047619047619047616,0.6401894045289348,0.19999999999999998,0.0,0.0,0.0,0.8411467194598885,,,"A rusty, old key, half-buried in the wet earth beside the umbrella, slowly begins to stir, its rusty surface glinting in the faint, gray light, as the bird, now more securely perched on the umbrella's broken ribs, tilts its head, its head cocked to one side, the tiny, beak-like beak opening again to whisper a single, indistinguishable word: ""portal""."
steer_alpha_0p75_c12_tok140__frontier_best_s4_c1_92,picked,steer_alpha_0p75_c12_tok140__frontier_best.json,steer_alpha_0p75__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__frontier_best.json,4,1,1,0.0875560758945635,0.12420547248182763,0.8111111111111111,1.0,1.0,0.05555555555555555,0.3905832467982001,0.05999999999999997,0.0,0.4,0.0,-0.05952300816484429,,,"The key, now free from the earth, rolls down a nearby drain, its rusty surface catching the faint, gray light, as the bird, still perched on the umbrella's broken ribs, watches, its eyes gleaming with an unblinking intensity, the umbrella, now a fragile, lace"
steer_alpha_0p75_c12_tok140__frontier_best_s5_c1_93,picked,steer_alpha_0p75_c12_tok140__frontier_best.json,steer_alpha_0p75__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__frontier_best.json,5,1,1,0.08929558300052771,0.3824406969187247,0.26865855159073565,0.0,1.0,0.09329275795367832,0.6374011615312078,0.19999999999999998,0.0,0.0,0.0,1.2756189294661813,,,"The key, now beside the music box, slowly turns, its rusty surface creaking in protest, the delicate ballerina ceasing its mournful waltz, its porcelain surface reflecting the faint, gray light, as the bird, still perched on the umbrella, regarding the key and music box with an unreadable expression, the tiny, beak-like beak opening to whisper a single, indistinguishable word: ""turret""."
steer_alpha_0p75_c12_tok140__frontier_best_s1_c2_94,top_frontier,steer_alpha_0p75_c12_tok140__frontier_best.json,steer_alpha_0p75__reselect_frontier_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__frontier_best.json,1,2,0,0.19841285242718446,0.43993980582524267,0.55,1.0,0.0,0.0,0.7332330097087378,0.19999999999999998,0.0,0.0,0.0,0.20986543743711095,,,"The umbrella, now a makeshift perch for a small, dusty bird, a miniature top hat sits beside it, a tiny, leather-bound book opens, revealing yellowed pages that flutter in the breeze, a small, antique clock ticks away, marking the passing of time."
steer_alpha_0p75_c12_tok140__hybrid_best_s1_c1_95,picked,steer_alpha_0p75_c12_tok140__hybrid_best.json,steer_alpha_0p75__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__hybrid_best.json,1,1,1,0.17061352997852924,0.41269146537842183,0.5041666666666668,0.9166666666666667,0.0,0.0,0.6878191089640364,0.19999999999999998,0.0,0.0,0.0,0.9422286151819821,,,"It had been raining for days, but the umbrella, now a makeshift shelter for a small, bedraggled bird, stood alone and still, its canvas worn and frayed, its wooden ribs cracked and dry, a tiny, feathered head poking out from beneath its curve, as a small, leather-bound book slides out, its pages fluttering in the wind, releasing a few, rain-soaked, yellowed papers onto the wet platform."
steer_alpha_0p75_c12_tok140__hybrid_best_s2_c1_96,picked,steer_alpha_0p75_c12_tok140__hybrid_best.json,steer_alpha_0p75__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__hybrid_best.json,2,1,1,0.08347120697456002,0.40937641866330393,0.2410961105753777,0.0,0.9016393442622951,0.0784313725490196,0.6822940311055066,0.19999999999999998,0.0,0.0,0.0,1.0110261299918728,,,"The papers, now fluttering and drifting away, carried by a gust of wind, mingle with the rain, where a small, porcelain music box, left behind by a discarded traveler, begins to play a soft, mournful melody, its delicate ballerina twirling to an unheard waltz, as the bird, now perched on the umbrella's broken ribs, watches with unblinking eyes, its tiny, beak-like beak opening to whisper a single, indistinguishable word: ""library""."
steer_alpha_0p75_c12_tok140__hybrid_best_s3_c1_97,picked,steer_alpha_0p75_c12_tok140__hybrid_best.json,steer_alpha_0p75__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__hybrid_best.json,3,1,1,0.0833742772547553,0.38411364271736087,0.25952380952380955,0.0,1.0,0.047619047619047616,0.6401894045289348,0.19999999999999998,0.0,0.0,0.0,0.8411467194598885,,,"A rusty, old key, half-buried in the wet earth beside the umbrella, slowly begins to stir, its rusty surface glinting in the faint, gray light, as the bird, now more securely perched on the umbrella's broken ribs, tilts its head, its head cocked to one side, the tiny, beak-like beak opening again to whisper a single, indistinguishable word: ""portal""."
steer_alpha_0p75_c12_tok140__hybrid_best_s4_c1_98,picked,steer_alpha_0p75_c12_tok140__hybrid_best.json,steer_alpha_0p75__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__hybrid_best.json,4,1,1,0.08556361212019951,0.39180377427843444,0.2611111111111111,0.0,1.0,0.05555555555555555,0.6530062904640574,0.19999999999999998,0.0,0.0,0.0,1.2343017490916817,,,"The key, now free from the earth, rolls across the wet platform, coming to rest beside the music box, where it catches the delicate ballerina's gaze, as the bird, still perched on the umbrella, watches intently, its head cocked to one side, its beak-like mouth opening to whisper a single, indistinguishable word: ""door""."
steer_alpha_0p75_c12_tok140__hybrid_best_s5_c1_99,picked,steer_alpha_0p75_c12_tok140__hybrid_best.json,steer_alpha_0p75__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__hybrid_best.json,5,1,1,0.08929558300052771,0.3824406969187247,0.26865855159073565,0.0,1.0,0.09329275795367832,0.6374011615312078,0.19999999999999998,0.0,0.0,0.0,1.2756189294661813,,,"The key, now beside the music box, slowly turns, its rusty surface creaking in protest, the delicate ballerina ceasing its mournful waltz, its porcelain surface reflecting the faint, gray light, as the bird, still perched on the umbrella, regarding the key and music box with an unreadable expression, the tiny, beak-like beak opening to whisper a single, indistinguishable word: ""turret""."
steer_alpha_0p75_c12_tok140__hybrid_best_s1_c4_100,top_frontier,steer_alpha_0p75_c12_tok140__hybrid_best.json,steer_alpha_0p75__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__hybrid_best.json,1,4,0,0.2055400161124839,0.44378891923527114,0.5648148148148149,1.0,0.0,0.07407407407407407,0.739648198725452,0.19999999999999998,0.0,0.0,0.0,-0.13149052941504347,,,"The umbrella, now a makeshift home for a small, bed of tender shoots and moss, slowly sways in the gentle morning breeze, its ribs now a framework for a tiny, intricately woven bird's nest, where a pair of bright, curious eyes stares out, regarding the commuters rushing to and fro."
steer_alpha_0p75_c12_tok140__hybrid_best_s1_c3_101,top_frontier,steer_alpha_0p75_c12_tok140__hybrid_best.json,steer_alpha_0p75__reselect_hybrid_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__hybrid_best.json,1,3,0,0.19841285242718446,0.43993980582524267,0.55,1.0,0.0,0.0,0.7332330097087378,0.19999999999999998,0.0,0.0,0.0,0.20986543743711095,,,"The umbrella, now a makeshift perch for a small, dusty bird, a miniature top hat sits beside it, a tiny, leather-bound book opens, revealing yellowed pages that flutter in the breeze, a small, antique clock ticks away, marking the passing of time."
steer_alpha_0p75_c12_tok140__pareto_best_s1_c1_102,picked,steer_alpha_0p75_c12_tok140__pareto_best.json,steer_alpha_0p75__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__pareto_best.json,1,1,1,0.17061352997852924,0.41269146537842183,0.5041666666666668,0.9166666666666667,0.0,0.0,0.6878191089640364,0.19999999999999998,0.0,0.0,0.0,0.9422286151819821,,,"It had been raining for days, but the umbrella, now a makeshift shelter for a small, bedraggled bird, stood alone and still, its canvas worn and frayed, its wooden ribs cracked and dry, a tiny, feathered head poking out from beneath its curve, as a small, leather-bound book slides out, its pages fluttering in the wind, releasing a few, rain-soaked, yellowed papers onto the wet platform."
steer_alpha_0p75_c12_tok140__pareto_best_s2_c1_103,picked,steer_alpha_0p75_c12_tok140__pareto_best.json,steer_alpha_0p75__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__pareto_best.json,2,1,1,0.08347120697456002,0.40937641866330393,0.2410961105753777,0.0,0.9016393442622951,0.0784313725490196,0.6822940311055066,0.19999999999999998,0.0,0.0,0.0,1.0110261299918728,,,"The papers, now fluttering and drifting away, carried by a gust of wind, mingle with the rain, where a small, porcelain music box, left behind by a discarded traveler, begins to play a soft, mournful melody, its delicate ballerina twirling to an unheard waltz, as the bird, now perched on the umbrella's broken ribs, watches with unblinking eyes, its tiny, beak-like beak opening to whisper a single, indistinguishable word: ""library""."
steer_alpha_0p75_c12_tok140__pareto_best_s3_c1_104,picked,steer_alpha_0p75_c12_tok140__pareto_best.json,steer_alpha_0p75__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__pareto_best.json,3,1,1,0.0833742772547553,0.38411364271736087,0.25952380952380955,0.0,1.0,0.047619047619047616,0.6401894045289348,0.19999999999999998,0.0,0.0,0.0,0.8411467194598885,,,"A rusty, old key, half-buried in the wet earth beside the umbrella, slowly begins to stir, its rusty surface glinting in the faint, gray light, as the bird, now more securely perched on the umbrella's broken ribs, tilts its head, its head cocked to one side, the tiny, beak-like beak opening again to whisper a single, indistinguishable word: ""portal""."
steer_alpha_0p75_c12_tok140__pareto_best_s4_c1_105,picked,steer_alpha_0p75_c12_tok140__pareto_best.json,steer_alpha_0p75__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__pareto_best.json,4,1,1,0.08556361212019951,0.39180377427843444,0.2611111111111111,0.0,1.0,0.05555555555555555,0.6530062904640574,0.19999999999999998,0.0,0.0,0.0,1.2343017490916817,,,"The key, now free from the earth, rolls across the wet platform, coming to rest beside the music box, where it catches the delicate ballerina's gaze, as the bird, still perched on the umbrella, watches intently, its head cocked to one side, its beak-like mouth opening to whisper a single, indistinguishable word: ""door""."
steer_alpha_0p75_c12_tok140__pareto_best_s5_c1_106,picked,steer_alpha_0p75_c12_tok140__pareto_best.json,steer_alpha_0p75__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__pareto_best.json,5,1,1,0.08929558300052771,0.3824406969187247,0.26865855159073565,0.0,1.0,0.09329275795367832,0.6374011615312078,0.19999999999999998,0.0,0.0,0.0,1.2756189294661813,,,"The key, now beside the music box, slowly turns, its rusty surface creaking in protest, the delicate ballerina ceasing its mournful waltz, its porcelain surface reflecting the faint, gray light, as the bird, still perched on the umbrella, regarding the key and music box with an unreadable expression, the tiny, beak-like beak opening to whisper a single, indistinguishable word: ""turret""."
steer_alpha_0p75_c12_tok140__pareto_best_s1_c4_107,top_frontier,steer_alpha_0p75_c12_tok140__pareto_best.json,steer_alpha_0p75__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__pareto_best.json,1,4,0,0.2055400161124839,0.44378891923527114,0.5648148148148149,1.0,0.0,0.07407407407407407,0.739648198725452,0.19999999999999998,0.0,0.0,0.0,-0.13149052941504347,,,"The umbrella, now a makeshift home for a small, bed of tender shoots and moss, slowly sways in the gentle morning breeze, its ribs now a framework for a tiny, intricately woven bird's nest, where a pair of bright, curious eyes stares out, regarding the commuters rushing to and fro."
steer_alpha_0p75_c12_tok140__pareto_best_s1_c3_108,top_frontier,steer_alpha_0p75_c12_tok140__pareto_best.json,steer_alpha_0p75__reselect_pareto_best,experiments/posthoc_reselect_banded_frontier_lab/steer_alpha_0p75_c12_tok140__pareto_best.json,1,3,0,0.19841285242718446,0.43993980582524267,0.55,1.0,0.0,0.0,0.7332330097087378,0.19999999999999998,0.0,0.0,0.0,0.20986543743711095,,,"The umbrella, now a makeshift perch for a small, dusty bird, a miniature top hat sits beside it, a tiny, leather-bound book opens, revealing yellowed pages that flutter in the breeze, a small, antique clock ticks away, marking the passing of time."
